Цена за квадрат,Этаж,Общая,Метро,Цена,Этажность здания,Широта дома,Долгота дома,Широта метро,Долгота метро,До центра,До метро,Азимут
455000.0,12,127.4,Октябрьское поле,57967000.0,19,55.7938909,37.4832103,55.793556,37.49341,9.743542086645078,0.6408586201582128,346.962
318507.0,5,62.3,ЗИЛ,19842997.0,13,55.7054831,37.6377913,55.697995,37.6477551,5.459150090520767,1.0428278561408058,113.728
367000.0,4,61.2,Воронцовская,22460400.0,34,55.6651294,37.540724,55.658941,37.539119,11.067752222698616,0.6963550042985102,41.094
180189.0,15,74.2,Некрасовка,13370000.0,17,55.7117631,37.9483791,55.6864983,37.9234012,21.085688053211438,3.2216307056744835,174.22
777037.0,13,135.0,Улица 1905 года,104900000.0,13,55.76249809999999,37.5474042,55.76493199999999,37.561387,4.72752647402888,0.9186194398500256,354.529
219759.0,5,85.9,Рассказовка,18877304.0,12,55.6362484,37.3271126,55.634007,37.33505299999999,22.6339752308204,0.5588868497427971,17.545
321682.0,36,54.8,Мякинино,17628173.0,53,55.8265766,37.45232439999999,55.8110165,37.389082,13.342663492138627,4.326326688589522,341.089
387000.0,38,41.7,улица Народного ополчения,16137900.0,46,55.78212,37.464121,55.7824218,37.4822852,10.348055723378083,1.140173239403407,351.806
225501.0,3,54.9,Люблино,12380000.0,5,55.6770535,37.7368325,55.675721,37.761873,11.206890556906744,1.5823459301252603,152.361
215008.0,6,59.3,Братиславская,12750000.0,9,55.6683147,37.7496362,55.6588442,37.7500922,12.469945319563834,1.0547952033496708,152.284
241206.0,4,79.6,Автозаводская,19200000.0,8,55.7050884,37.6688518,55.707632,37.657674,6.180061757715419,0.7576123234277066,141.215
198910.0,12,64.2,Стахановская,12770000.0,12,55.730857,37.768774,55.726994,37.753079,9.618489084474506,1.0758112482023738,173.05
414449.0,4,26.3,Авиамоторная,10900000.0,23,55.7569469,37.7005012,55.7510767,37.7170718,5.003589359839552,1.2286897509838044,181.913
215569.0,8,66.8,Курьяново,14400000.0,17,55.6488594,37.71346339999999,55.6499776,37.7015174,13.02881232420255,0.762311599495933,138.078
235445.0,14,74.2,Юго-Восточная,17470000.0,16,55.7118803,37.8149477,55.7083507,37.8101879,13.037643427928232,0.49390941576451763,170.33
300000.0,2,15.4,Преображенская площадь,4620000.0,2,55.793817,37.7064417,55.795525,37.714806,6.984642516052806,0.5580368630578271,200.457
559859.0,3,142.0,Трубная,79500000.0,4,55.7654533,37.6162774,55.769047,37.619439,1.3535806293717787,0.44662231488683735,296.847
316522.0,5,34.5,Авиамоторная,10920000.0,16,55.7465792,37.7021399,55.7510767,37.7170718,5.152766282695405,1.0630031448849042,176.081
203938.0,5,71.1,Стахановская,14500000.0,5,55.7308745,37.7576632,55.726994,37.753079,8.946586216796137,0.5192458893550848,172.497
318933.0,2,67.6,Окская,21559871.0,10,55.7183304,37.7795691,55.715363,37.7756158,10.704969473393595,0.41337931315416526,170.008
271739.0,2,55.2,Лефортово,15000000.0,8,55.7609837,37.7045625,55.764773,37.706724,5.3085044462976985,0.44317383330173243,184.008
268811.0,3,51.3,Авиамоторная,13790000.0,9,55.7452645,37.705306,55.7510767,37.7170718,5.372781302967442,0.9821820968592695,175.523
286583.0,5,55.9,Авиамоторная,16020000.0,12,55.751843,37.716122,55.7510767,37.7170718,5.974002615627429,0.1040965902646475,179.164
292143.0,26,56.0,Перерва,16360000.0,32,55.6444268,37.70527149999999,55.6612311,37.7527447,13.258389989452194,3.5258112991823065,134.235
840000.0,2,126.56,Парк Культуры,106310400.0,6,55.737091,37.583847,55.735519,37.594238,2.971499243552002,0.6757884278928483,19.369
267561.0,5,41.0,Братиславская,10970000.0,25,55.662093,37.7325028,55.6588442,37.7500922,12.36483454725089,1.1646455136130403,146.961
246729.0,9,53.5,Марьино,13200000.0,17,55.6528386,37.7401821,55.65004,37.743075,13.489100161857813,0.36090292344454894,146.177
442717.0,19,39.6,Технопарк,17531581.0,27,55.7054831,37.6377913,55.69391299999999,37.664347,5.459150090520767,2.108865821194246,113.728
194394.0,10,55.3,Некрасовка,10750000.0,19,55.7045501,37.9190087,55.6864983,37.9234012,19.50156846609839,2.028711452786021,172.572
213582.0,6,75.1,Лермонтовский проспект,16040000.0,17,55.70092289999999,37.8504921,55.702222,37.851881,15.56441307437728,0.16895370472832102,169.695
192794.0,4,56.9,Люблино,10970000.0,9,55.673113,37.8121668,55.675721,37.761873,14.98728559112426,3.1775931268005757,161.553
237475.0,7,50.7,Некрасовка,12040000.0,19,55.6986477,37.926875,55.6864983,37.9234012,20.167425016514535,1.3701953710774268,171.901
334703.0,15,65.7,Лефортово,21990000.0,17,55.7596904,37.7133755,55.764773,37.706724,5.8373644316870354,0.703258495366343,182.993
343316.0,4,26.1,Тушинская,8960548.0,24,55.813728,37.48699,55.82710059999999,37.4366454,10.749398404921607,3.489291586176001,340.44
427900.0,21,130.4,Терехово ,55798160.0,22,55.7504909,37.4499974,55.7505331,37.4508301,10.745038807287655,0.05249932174511113,0.824
290000.0,6,68.8,Кунцевская,19952000.0,12,55.7279652,37.4712676,55.730632,37.446045,9.829894226948674,1.6122654823198959,7.719
263029.0,2,61.4,Текстильщики,16150000.0,23,55.7176945,37.7443303,55.7070969,37.7297672,8.71595389920051,1.4933401074876718,167.013
374250.0,18,37.3,Зорге,13959525.0,21,55.7826169,37.5008028,55.7880788,37.5084414,8.208917458514888,0.774253640091513,349.176
715392.0,15,122.73,Белорусская,87799999.0,21,55.784636,37.585253,55.776805,37.58323499999999,4.121501346755297,0.8810329242035397,325.506
242923.0,12,65.0,Рязанский проспект,15790000.0,12,55.714406,37.792155,55.71665400000001,37.7928931,11.601823754504865,0.2545476114471801,169.718
1400000.0,5,179.4,Таганская,251160000.0,8,55.743672,37.64461,55.741414,37.651393,1.8474401570218122,0.4946655506107542,161.565
1500000.0,21,168.38,Улица 1905 года,252570000.0,21,55.763347,37.5606519,55.76493199999999,37.561387,3.9431121833524174,0.1824031627541991,352.71
440367.0,23,109.0,Раменки,48000000.0,52,55.6964329,37.4876023,55.7060767,37.5138911,10.525921822620136,1.9709881000188254,18.742
291600.0,8,62.7,Стахановская,18283320.0,19,55.7254676,37.7420735,55.726994,37.753079,8.222590042375998,0.7120862892022957,169.571
599566.0,5,69.2,Шелепиха,41490000.0,19,55.762108,37.5108044,55.7566971,37.525776,6.984886753666338,1.1164085858016706,356.499
449756.0,9,26.65,Зорге,11986000.0,21,55.7820826,37.5096111,55.7880788,37.5084414,7.679045383289804,0.6716256817050894,348.552
290639.0,3,43.8,Окская,12730000.0,33,55.7252517,37.7740529,55.715363,37.7756158,10.11637202674907,1.1053477879694593,171.654
198171.0,1,65.6,Юго-Восточная,13000000.0,16,55.692662,37.8205411,55.7083507,37.8101879,14.254675262669355,1.864075831284501,166.4
300000.0,11,79.3,Давыдково,23790000.0,12,55.702975,37.4004999,55.727085,37.469486,14.958258866191581,5.0995307357706805,10.304
484091.0,7,44.0,Авиамоторная,21300000.0,16,55.750851,37.6987747,55.7510767,37.7170718,4.8911831335041285,1.1492116001109691,178.399
428016.0,4,103.1,Раменки,44128449.0,28,55.700415,37.492365,55.7060767,37.5138911,10.020640432204905,1.4929471241937717,18.126
353383.0,9,66.5,Дмитровская,23500000.0,58,55.80736839999999,37.5674303,55.80749789999999,37.5814807,6.86699547747125,0.8811152865478797,321.535
316905.0,5,34.9,Сокольники,11060000.0,12,55.795237,37.6949789,55.7897614,37.6809504,6.559814293131927,1.0705116544728872,204.041
900000.0,3,43.5,Китай-город,39150000.0,8,55.752334,37.635405,55.7541093,37.6347486,0.9134003887848916,0.20190851859998502,176.025
206803.0,2,58.8,Выхино,12160000.0,9,55.727318,37.8084189,55.715633,37.817985,12.128033860780695,1.4331410282769839,173.662
451443.0,27,35.13,Нагорная,15859192.0,27,55.6729072,37.6073218,55.6724402,37.6102268,9.024736199311398,0.19003121004559284,77.87
396040.0,3,37.37,Давыдково,14799999.0,30,55.7180331,37.4287798,55.727085,37.469486,12.709249374955908,2.749312824428449,8.335
224953.0,6,53.3,Новокосино,11990000.0,9,55.740412,37.834575,55.745079,37.863967,13.49058618709447,1.9177466102381944,177.201
1300000.0,5,237.4,Новослободская,308620000.0,6,55.776106,37.602578,55.77959329999999,37.60132,2.7610379139311854,0.3962117125115719,315.987
232593.0,13,54.0,Перово,12560000.0,16,55.74879559999999,37.7860021,55.7509446,37.7847251,10.372802564878114,0.2523440235497296,178.68
445000.0,22,82.5,Шелепиха,36712500.0,32,55.754896,37.525278,55.7566971,37.525776,6.013894398742217,0.20295276450399863,359.383
297348.0,16,40.6,Мякинино,12072328.0,53,55.8265766,37.45232439999999,55.8110165,37.389082,13.342663492138627,4.326326688589522,341.089
377150.0,2,45.2,Калужская,17047180.0,32,55.6565233,37.5593212,55.65712500000001,37.540487,11.482824043160647,1.1874007364523058,51.231
486364.0,36,110.0,Шелепиха,53500000.0,41,55.7625577,37.5161842,55.7566971,37.525776,6.657695234962656,0.887901032516138,356.126
325484.0,2,90.2,Речной вокзал,29358656.0,35,55.8563532,37.4795828,55.855223,37.476043,14.476419014426028,0.2549047893689205,330.091
437004.0,4,146.2,Раменки,63890000.0,21,55.7147822,37.513996,55.7060767,37.5138911,7.992836562171563,0.969262805901779,16.024
338404.0,1,23.6,Курская,7986337.0,4,55.7605912,37.6485598,55.758025,37.657869,1.8957737787355113,0.6505325788440245,191.381
819811.0,1,423.0,улица Народного ополчения,346780000.0,3,55.787338,37.416141,55.7824218,37.4822852,13.39686276151259,4.185756533959966,352.568
306614.0,2,37.8,Бульвар Рокоссовского,11590000.0,24,55.8194327,37.7508887,55.81474799999999,37.734172,10.959124392693171,1.170552759251939,201.882
303100.0,7,95.78,Аминьевская,29030918.0,9,55.6911969,37.450763,55.697309,37.464733,12.757081420291241,1.111230260810464,16.185
278151.0,3,35.7,Преображенская площадь,9930000.0,5,55.79852589999999,37.7039831,55.795525,37.714806,7.219574997408299,0.756577520654583,203.223
217131.0,1,46.7,Перово,10140000.0,12,55.742116,37.7850733,55.7509446,37.7847251,10.380563360583885,0.983194923742314,176.828
377200.0,10,48.3,Ботанический сад,18218760.0,53,55.8486264,37.6513602,55.845341,37.63871,10.750225680931202,0.8727526756577806,248.079
338677.0,1,18.5,Курская,6265524.0,4,55.7605912,37.6485598,55.758025,37.657869,1.8957737787355113,0.6505325788440245,191.381
338919.0,1,20.7,Курская,7015622.0,4,55.7605912,37.6485598,55.758025,37.657869,1.8957737787355113,0.6505325788440245,191.381
334065.0,18,72.4,Коломенская,24186306.0,19,55.6817641,37.6965628,55.678261,37.663856,9.300107646430732,2.094136655744987,143.003
290000.0,6,68.8,Кунцевская,19952000.0,12,55.7279652,37.4712676,55.730632,37.446045,9.829894226948674,1.6122654823198959,7.719
196600.0,2,99.4,Аннино,19542040.0,26,55.5810909,37.5928415,55.58351219999999,37.5970939,19.28762266323458,0.3802458272741899,78.292
259947.0,6,37.7,Улица Дмитриевского,9800000.0,14,55.7170438,37.8883373,55.710214,37.879786,17.277859280947236,0.9311825009051546,173.818
1250836.0,3,681.8,Новослободская,852820000.0,3,55.7757313,37.6032827,55.77959329999999,37.60132,2.704707982193943,0.44727718627285606,315.352
598000.0,45,29.99,Шелепиха,17934020.0,51,55.7544431,37.5288234,55.7566971,37.525776,5.790344306969355,0.3155738271048373,359.583
222222.0,2,81.0,Бульвар Рокоссовского,18000000.0,8,55.8256678,37.7631599,55.81474799999999,37.734172,11.995218687674486,2.186259119515916,201.886
755000.0,53,225.8,Выставочная,170479000.0,68,55.7507033,37.5358404,55.750223,37.541479,5.3589235087033975,0.35808672389228374,1.54
456489.0,4,131.0,Тропарево,59800000.0,36,55.6526982,37.4755162,55.6464975,37.4684885,14.487472535836352,0.8199657876313406,28.769
380000.0,7,68.8,Дубровка,26144000.0,16,55.7157359,37.67551470000001,55.7178531,37.6767665,5.429705267649108,0.24850427080117338,151.17
495370.0,36,108.0,Шелепиха,53500000.0,36,55.7625577,37.5161842,55.7566971,37.525776,6.657695234962656,0.887901032516138,356.126
986193.0,6,131.82,Улица 1905 года,130000000.0,13,55.76249809999999,37.5474042,55.76493199999999,37.561387,4.72752647402888,0.9186194398500256,354.529
327000.0,17,45.6,Стахановская,14911200.0,19,55.7254676,37.7420735,55.726994,37.753079,8.222590042375998,0.7120862892022957,169.571
308152.0,12,28.0,Улица Горчакова,8628251.0,16,55.5659566,37.4956323,55.5421542,37.5328515,22.332024926510005,3.5411542095067063,49.811
2589852.0,4,189.2,Тверская,490000000.0,7,55.760709,37.596176,55.765195,37.60584,1.7499873291407073,0.7858012349420941,347.227
303462.0,3,49.1,Тушинская,14900000.0,5,55.82490139999999,37.4153432,55.82710059999999,37.4366454,15.149960441167325,1.357336541064162,344.647
402984.0,26,41.8,Давыдково,16844728.0,30,55.7180331,37.4287798,55.727085,37.469486,12.709249374955908,2.749312824428449,8.335
566038.0,14,185.5,Ломоносовский проспект,105000000.0,21,55.6942607,37.5288083,55.7068942,37.5132761,8.787616449923918,1.7123476963891335,27.0
211305.0,19,69.6,Бунинская аллея,14706822.0,23,55.4947607,37.5547115,55.52954,37.5195916,29.11858929531714,4.462719332645614,72.003
242753.0,17,52.0,Прокшино,12623173.0,17,55.5879219,37.43219759999999,55.586268,37.433697,21.940999535297113,0.20699050056689564,34.78
321684.0,26,100.6,Волгоградский проспект,32361410.0,30,55.72211129999999,37.688887,55.725325,37.686856,5.518573642351199,0.3798821759428906,159.82
191007.0,17,85.16,Рассказовка,16266156.0,22,55.6346342,37.3331516,55.634007,37.33505299999999,22.43089990945082,0.13862369625256876,18.12
331858.0,30,124.3,Юго-Западная,41250000.0,33,55.66361939999999,37.4865723,55.663593,37.483172,13.106957069212285,0.21401340282125542,27.919
654545.0,15,110.0,Раменки,72000000.0,21,55.7147822,37.513996,55.7060767,37.5138911,7.992836562171563,0.969262805901779,16.024
433824.0,7,136.0,Улица 1905 года,59000000.0,7,55.7695092,37.5700786,55.76493199999999,37.561387,3.656573240148069,0.7465450257452729,346.105
388000.0,14,84.58,Улица Милашенкова,32817040.0,31,55.8300509,37.5928875,55.8252595,37.5855314,8.693581601438405,0.7050649271034555,294.945
350000.0,28,117.64,Деловой центр,41174000.0,35,55.754371,37.523914,55.748845,37.539744,6.098445681126676,1.1690056691269461,359.637
324151.0,9,106.6,Нагатинская,34554454.0,9,55.7054831,37.6377913,55.682852,37.622702,5.459150090520767,2.6924111685127383,113.728
700658.0,9,152.0,Улица 1905 года,106500000.0,13,55.76249809999999,37.5474042,55.76493199999999,37.561387,4.72752647402888,0.9186194398500256,354.529
300000.0,4,30.8,Преображенская площадь,9240000.0,8,55.793817,37.7064417,55.795525,37.714806,6.984642516052806,0.5580368630578271,200.457
260025.0,2,38.1,Бульвар Адмирала Ушакова,9906956.0,16,55.5659566,37.4956323,55.54516899999999,37.5426761,22.332024926510005,3.7643012246996572,49.811
354000.0,12,117.24,Шелепиха,41502960.0,35,55.754371,37.523914,55.7566971,37.525776,6.098445681126676,0.2841460907542219,359.637
275400.0,8,97.8,Ботанический сад,26934120.0,53,55.8486264,37.6513602,55.845341,37.63871,10.750225680931202,0.8727526756577806,248.079
445000.0,31,38.78,Алексеевская,17257100.0,32,55.8101974,37.6285618,55.8077942,37.6387375,6.319679064551374,0.6918522359060141,260.482
396301.0,3,151.4,Новокузнецкая,60000000.0,6,55.7435565,37.6251961,55.7422718,37.6298176,1.1478560561171118,0.3235884274449076,117.645
940325.0,14,161.44,Улица 1905 года,151806011.0,16,55.7633772,37.5600284,55.76493199999999,37.561387,3.9816746904806726,0.19297490058326336,352.761
350746.0,9,67.0,Тимирязевская,23500000.0,58,55.80736839999999,37.5674303,55.8195707,37.5755794,6.86699547747125,1.451469193873836,321.535
408281.0,11,132.69,Серпуховская,54174775.0,22,55.7214158,37.615044,55.72719799999999,37.625253,3.602420951606251,0.9088220175669297,76.772
383068.0,2,44.24,Технопарк,16946918.0,23,55.6763014,37.6875277,55.69391299999999,37.664347,9.56681077577218,2.4434934534161714,137.354
280000.0,3,35.0,Электрозаводская,9800000.0,16,55.772631,37.712712,55.7811743,37.7050092,6.133019787755431,1.0669614687103783,189.339
341150.0,12,96.4,Зорге,32886860.0,21,55.7826169,37.5008028,55.7880788,37.5084414,8.208917458514888,0.774253640091513,349.176
